username,rating,item_id
e*****8,5.0,22422234055
c*****w,5.0,22422234055
phamthiennhi_1008,5.0,22422234055
phmnguynthonguyn020,5.0,22422234055
yukenz,5.0,22422234055
mynek097,5.0,22422234055
minhanh129700,5.0,22422234055
kem_hnix,5.0,22422234055
t*****8,5.0,22422234055
duyen_cop,5.0,22422234055
dunghuynh113,5.0,22422234055
tieuvienchau,5.0,22422234055
hongtram2904,5.0,22422234055
phanbochu361,5.0,22422234055
minhztri_,5.0,22422234055
m*****3,5.0,22422234055
n*****6,5.0,22422234055
minhthu_2008jk,5.0,22422234055
ee2hkkgu9w,5.0,22422234055
t*****5,5.0,22422234055
t*****g,5.0,22422234055
linh_lin295,5.0,22422234055
phthmgtttttttt,5.0,22422234055
xinhhchip316,5.0,22422234055
ttm153,5.0,22422234055
changdau97,5.0,22422234055
q0s6q9bmui,5.0,22422234055
t*****9,5.0,22422234055
nhi03092005,5.0,22422234055
thmaing009,5.0,22422234055
abcfhdjeiw278991,5.0,22422234055
lethithuthao0308,5.0,22422234055
lehuynhminhem03,5.0,22422234055
g*****h,5.0,22422234055
nguyen_thi_thuong123,5.0,22422234055
tuongvy250509,5.0,22422234055
c*****5,3.0,22422234055
thuha_363,5.0,22422234055
fx0cliozh9,5.0,22422234055
nguyenthichi03,5.0,22422234055
lehpngna050103,5.0,22422234055
h*****a,5.0,22422234055
nnhu.ynhu02,5.0,22422234055
4hwc_qt6bi,5.0,22422234055
hthuonq26,5.0,22422234055
m*****3,5.0,22422234055
phuongmai2305,5.0,22422234055
bongcnguyn869,5.0,22422234055
hellobear0311,5.0,22422234055
1gkzjhb8x3,5.0,22422234055
n*****2,5.0,22422234055
k*****1,5.0,22422234055
thanhtam_103209,5.0,22422234055
sjd044mrn3,5.0,22422234055
_*****_,5.0,22422234055
h*****7,5.0,22422234055
ngcnhnguyn933,5.0,22422234055
p*****_,5.0,22422234055
phanphcho,5.0,22422234055
r*****d,5.0,22422234055
tranvanduoc1979,5.0,22422234055
bonghi297,5.0,22422234055
quyetdaonayhoingheo,5.0,22422234055
suzy16105,5.0,22422234055
h*****8,5.0,22422234055
h*****3,5.0,22422234055
tile3508,5.0,22422234055
yeunhieughennhieu,5.0,22422234055
huuong1812,5.0,22422234055
_*****t,5.0,22422234055
h*****m,5.0,22422234055
thuhien.26122002,5.0,22422234055
anh260698,5.0,22422234055
n*****2,5.0,22422234055
ntpanhhh,5.0,22422234055
thuongkevin10,4.0,22422234055
ducloc2702,5.0,22422234055
vomaccanhtham,5.0,22422234055
p*****0,5.0,22422234055
thovn058,5.0,22422234055
m*****2,5.0,22422234055
p*****m,5.0,22422234055
khanhnguyen2017,5.0,22422234055
chuducvan30042002,5.0,22422234055
quyennej,5.0,22422234055
khanhlinh170369,5.0,22422234055
truongngan1002,5.0,22422234055
ngocphuong1499,5.0,22422234055
mintkids,5.0,22422234055
h*****3,5.0,22422234055
dienchinhquoc_97,5.0,22422234055
c*****7,5.0,22422234055
thngninh724,5.0,22422234055
puzihaynguzzz,5.0,22422234055
kimtim2007,5.0,22422234055
n*****h,5.0,22422234055
thophan337,5.0,22422234055
otiss_2323,5.0,22422234055
huongnguyen06062002,5.0,22422234055
duongvanhuy220803,5.0,22422234055
4*****8,5.0,22422234055
q*****4,5.0,22422234055
t*****6,5.0,22422234055
linhnhi23032005,5.0,22422234055
t*****5,5.0,22422234055
hadinhduoc,5.0,22422234055
nguyennhai1984,5.0,22422234055
nikko_sama02,5.0,22422234055
k*****8,5.0,22422234055
duyenduyen1729...,5.0,22422234055
anhthu9i,5.0,22422234055
fnddo3t_xy,5.0,22422234055
hoan.gan.han,5.0,22422234055
khunphng,5.0,22422234055
hamysieucutii,5.0,22422234055
2k3333,5.0,22422234055
dodieulinh230606,5.0,22422234055
b*****n,5.0,22422234055
rachel485,5.0,22422234055
a*****4,5.0,22422234055
tuyenthanh453,5.0,22422234055
lannhukute,5.0,22422234055
ththyhong249,5.0,22422234055
lethuytien220202,5.0,22422234055
c*****w,5.0,22422234055
lamgicuoi,5.0,22422234055
m*****5,5.0,22422234055
bunnxinh,5.0,22422234055
c*****u,5.0,22422234055
c7a9qvj5de,5.0,22422234055
binhoa909,5.0,22422234055
09th2,5.0,22422234055
c*****7,5.0,22422234055
t*****a,5.0,22422234055
p*****6,5.0,22422234055
7mvanxlul9,4.0,22422234055
t*****9,5.0,22422234055
h*****n,5.0,22422234055
bachma23456,5.0,22422234055
tuyetphuongsnowp09,5.0,22422234055
89thuy_linh,5.0,22422234055
y*****c,5.0,22422234055
nhatruc712,5.0,22422234055
2*****u,5.0,22422234055
uyenxd,5.0,22422234055
chuducvan30042002,5.0,22422234055
3aoew9v_6y,5.0,22422234055
36tzc17ed5,5.0,22422234055
hianhphan643,5.0,22422234055
kimchi01112000,5.0,22422234055
huuchung99,5.0,22422234055
ngaangc660,5.0,22422234055
k*****g,5.0,22422234055
e*****s,5.0,22422234055
v*****2,5.0,22422234055
m*****5,5.0,22422234055
ttmv831993,5.0,22422234055
tuan208203,5.0,22422234055
hihi35pq,5.0,22422234055
v*****o,5.0,22422234055
c_edgg8zta,5.0,22422234055
p*****e,5.0,22422234055
tranhoanglam136,5.0,22422234055
nthilan,5.0,22422234055
itslovelyhuyen,5.0,22422234055
v*****1,5.0,22422234055
hoaihu2611,5.0,22422234055
duongdung1601,5.0,22422234055
99cczip695,5.0,22422234055
a*****m,5.0,22422234055
q*****7,5.0,22422234055
a*****1,5.0,22422234055
tranne711,5.0,22422234055
ta_tua,5.0,22422234055
m*****n,5.0,22422234055
m*****0,5.0,22422234055
thanhngn107,5.0,22422234055
giapnguyen482,4.0,22422234055
lucainhu,5.0,22422234055
thanhngn107,5.0,22422234055
giapnguyen482,4.0,22422234055
lucainhu,5.0,22422234055
khanh_thu_26,5.0,22422234055
n*****3,5.0,22422234055
thyhinnguyn330,5.0,22422234055
thuyvyy815,5.0,22422234055
a*****1,4.0,22422234055
tonguylong572,5.0,22422234055
giangdam06,5.0,22422234055
ldtuj774av,5.0,22422234055
nguyenhuynhtramm,5.0,22422234055
198linhh,5.0,22422234055
thatu1976,5.0,22422234055
haiiconn,5.0,22422234055
t*****0,5.0,22422234055
k*****5,5.0,22422234055
t3863gcxdt,5.0,22422234055
vudobaongan,4.0,22422234055
ojiufdbmvc,5.0,22422234055
thuyhang14hh,5.0,22422234055
thuthao9324,5.0,22422234055
truongthanhtai0505,5.0,22422234055
cbz4uicz9v,5.0,22422234055
hiuvinguyn,5.0,22422234055
n*****h,5.0,22422234055
h*****d,5.0,22422234055
h*****9,5.0,22422234055
taoxanh555,5.0,22422234055
t*****6,5.0,22422234055
anhthu0605k4,5.0,22422234055
n*****1,5.0,22422234055
nguyenkimngan0108,5.0,22422234055
thaothy12,5.0,22422234055
h*****2,5.0,22422234055
t*****3,5.0,22422234055
nnyn_nhi08,5.0,22422234055
nguyettran938,5.0,22422234055
nhung_17042006,5.0,22422234055
dmdmdmncncn,5.0,22422234055
v*****8,5.0,22422234055
hihi0555,5.0,22422234055
ngoclien9102,5.0,22422234055
menienmenyeu,5.0,22422234055
hothicamtien187206,5.0,22422234055
vuongtuank,5.0,22422234055
bich2nguyen,5.0,22422234055
k*****2,5.0,22422234055
maiphungxr,4.0,22422234055
h*****i,5.0,22422234055
lvtyi99fn0,5.0,22422234055
t*****9,5.0,22422234055
b*****n,5.0,22422234055
loanloan93,5.0,22422234055
s*****l,5.0,22422234055
b*****c,5.0,22422234055
t*****5,5.0,22422234055
v*****9,5.0,22422234055
hnnn16,5.0,22422234055
ctchickenno2,5.0,22422234055
songtu_106,5.0,22422234055
l*****2,5.0,22422234055
tranthithanhngan616,5.0,22422234055
c*****k,5.0,22422234055
t*****4,5.0,22422234055
c*****8,5.0,22422234055
t*****2,5.0,22422234055
blue_3010,5.0,22422234055
251bmvnni1,5.0,22422234055
hngnguynththy917,5.0,22422234055
kimanh20092006,5.0,22422234055
t*****r,5.0,22422234055
lemomnf,5.0,22422234055
qz_uneptvv,5.0,22422234055
h*****e,5.0,22422234055
oaf679cmxh,5.0,22422234055
nhungdien1.1_1,5.0,22422234055
giangtrntrng082,5.0,22422234055
95_hieu,5.0,22422234055
sunshin.sunshine,5.0,22422234055
zahanbui,5.0,22422234055
saryy_iu,5.0,22422234055
vnnngcc863,5.0,22422234055
quocoanh98,5.0,22422234055
yeydhjsjshe,5.0,22422234055
n*****9,5.0,22422234055
trnhunhnguynbotrn,5.0,22422234055
cpjfxf7_kn,5.0,22422234055
h*****9,5.0,22422234055
giangtrntrng082,5.0,22422234055
thuy_duong_ne,5.0,22422234055
d*****8,5.0,22422234055
64c8th0ogv,5.0,22422234055
linh230702,5.0,22422234055
minhthuvu1234...,5.0,22422234055
mipham62,5.0,22422234055
z*****i,5.0,22422234055
n*****0,5.0,22422234055
h*****5,5.0,22422234055
trirapper38,5.0,22422234055
z*****e,5.0,22422234055
datngo944,5.0,22422234055
chambea001,5.0,22422234055
ha_tram84,5.0,22422234055
s8a0f18zob,5.0,22422234055
dudino3,5.0,22422234055
h*****5,5.0,22422234055
h*****n,5.0,22422234055
t*****1,5.0,22422234055
ngoctram050609,5.0,22422234055
u*****0,5.0,22422234055
ntt_toan,5.0,22422234055
s*****i,5.0,22422234055
baongoctran842,5.0,22422234055
c*****d,5.0,22422234055
cchiz_lee,5.0,22422234055
lancute177,5.0,22422234055
behuyen0802,5.0,22422234055
duy_phuoc_2311,5.0,22422234055
nhlinhnguynth469,5.0,22422234055
phngglinhh993,5.0,22422234055
uxo_uk87pp,5.0,22422234055
v*****g,5.0,22422234055
tuytmailth419,5.0,22422234055
kimthanhthanh.,5.0,22422234055
l*****4,5.0,22422234055
t*****7,5.0,22422234055
thiys05,5.0,22422234055
bcnguynhu407,5.0,22422234055
ttylinh97,5.0,22422234055
h.t.q2k3,5.0,22422234055
p*****5,5.0,22422234055
tyly875,5.0,22422234055
d*****q,5.0,22422234055
thuwwankk480,5.0,22422234055
63s2fd9n48,5.0,22422234055
h.t.q2k3,5.0,22422234055
_couldlinh,5.0,22422234055
gyyha,5.0,22422234055
t*****i,5.0,22422234055
t*****7,5.0,22422234055
ngcnguynthyn761,5.0,22422234055
poebl4nz2v,5.0,22422234055
maimt539,5.0,22422234055
t*****i,5.0,22422234055
trinhhng963,5.0,22422234055
t*****5,5.0,22422234055
t*****3,5.0,22422234055
0njdw72y4j,5.0,22422234055
t2gdt4zvig,5.0,22422234055
linhnek2705,5.0,22422234055
xuanmai01112000,5.0,22422234055
huyenkata2006,5.0,22422234055
grey.tshirt,5.0,22422234055
bminh582,5.0,22422234055
dokhanhhuyen1252007,5.0,22422234055
t*****5,5.0,22422234055
pduong_1058,5.0,22422234055
aa1x6o6ugs,5.0,22422234055
p*****3,5.0,22422234055
szn78fm9a_,5.0,22422234055
b*****5,5.0,22422234055
t*****1,5.0,22422234055
5317_nguynththanhthy,5.0,22422234055
nile2004,5.0,22422234055
c*****3,5.0,22422234055
lethituong_vy10,5.0,22422234055
h*****1,5.0,22422234055
quynhunee._,5.0,22422234055
ka5ubsvc6z,5.0,22422234055
pv1crvs8zd,5.0,22422234055
cuongddo13053105,5.0,22422234055
p*****5,5.0,22422234055
bchngcphm370,5.0,22422234055
n*****n,5.0,22422234055
12.nguynquckhnh,5.0,22422234055
p10u8fsq9n,5.0,22422234055
nhuha2105,5.0,22422234055
l*****2,5.0,22422234055
hang031205,5.0,22422234055
d*****y,5.0,22422234055
quynhnhi040508,5.0,22422234055
xunhi449,5.0,22422234055
n*****6,5.0,22422234055
a*****y,5.0,22422234055
h*****8,5.0,22422234055
ns4okiapp1,5.0,22422234055
d*****4,5.0,22422234055
sachdzop,5.0,22422234055
l*****7,5.0,22422234055
p*****6,5.0,22422234055
n*****5,5.0,22422234055
kieeukieeu,5.0,22422234055
hbmsa_1508,5.0,22422234055
kieeukieeu,5.0,22422234055
yennhi_1196,5.0,22422234055
h*****6,5.0,22422234055
yt67866884735,4.0,22422234055
windythao24,5.0,22422234055
khongtenhihi,5.0,22422234055
ktpq1234,5.0,22422234055
t*****n,5.0,22422234055
hn_ng_vbuu,5.0,22422234055
t*****5,5.0,22422234055
ctchickenno2,5.0,22422234055
k*****5,5.0,22422234055
2park99,5.0,22422234055
_shopee,5.0,22422234055
_shopee,5.0,22422234055
x_7uh10zdj,5.0,22422234055
danglien145,5.0,22422234055
k*****i,5.0,22422234055
nguyenhoangvan2004,5.0,22422234055
hngan32,5.0,22422234055
t*****h,5.0,22422234055
n*****4,5.0,22422234055
t8431ljp7g,5.0,22422234055
t*****6,5.0,22422234055
khanhly2511,5.0,22422234055
6eo4rp33qo,5.0,22422234055
thanhtruc5916,5.0,22422234055
dunnhi_ne,5.0,22422234055
quynhnhunguyen1101,5.0,22422234055
hainxinhdepj,5.0,22422234055
thucquyen149,5.0,22422234055
thanhthaoooovo,5.0,22422234055
vu_thuy_02,5.0,22422234055
vnphng320,5.0,22422234055
t*****w,5.0,22422234055
buingocbaodang,5.0,22422234055
bang1x,5.0,22422234055
hngtho518,5.0,22422234055
trclydip,5.0,22422234055
storegiay,5.0,22422234055
yoonminmin,5.0,22422234055
r*****2,5.0,22422234055
lanhhxiinhh,5.0,22422234055
lhhuhhgvv,5.0,22422234055
thien070706,5.0,22422234055
nguyentrandian,5.0,22422234055
ngthnganbau,5.0,22422234055
p*****2,5.0,22422234055
nhqunhtrnth720,5.0,22422234055
x*****3,5.0,22422234055
t*****5,5.0,22422234055
z*****t,5.0,22422234055
nguyenthihau1401,5.0,22422234055
l*****i,5.0,22422234055
tueminh1406,5.0,22422234055
nhlhuong,5.0,22422234055
hamy15102005,5.0,22422234055
huyoogdsrtvvj,5.0,22422234055
myphanththo,5.0,22422234055
dhthienngan003,5.0,22422234055
_*****7,5.0,22422234055
d*****e,5.0,22422234055
yennnhiileethii242,5.0,22422234055
9*****s,5.0,22422234055
s*****u,5.0,22422234055
q*****t,5.0,22422234055
botranginhth540,4.0,22422234055
tmhu.na18,5.0,22422234055
ngocanh1138,4.0,22422234055
anhcute_2001,5.0,22422234055
hahaiyen2805,5.0,22422234055
b*****7,4.0,22422234055
t*****n,5.0,22422234055
gsu6jtibj1,5.0,22422234055
l*****2,5.0,22422234055
rvqhmrdu88,5.0,22422234055
diuly_tran,5.0,22422234055
p*****o,5.0,22422234055
thnndt,4.0,22422234055
binbonshop_51,5.0,22422234055
truc_anh1109,5.0,22422234055
_luube,5.0,22422234055
a*****5,5.0,22422234055
t*****4,5.0,22422234055
huongthunguyen07,5.0,22422234055
h766uernz9,5.0,22422234055
m*****k,5.0,22422234055
n*****n,5.0,22422234055
blinkth460,5.0,22422234055
p*****5,5.0,22422234055
oanhnguyen892,5.0,22422234055
qkmedica,5.0,22422234055
vynguynngc350,5.0,22422234055
lyphan03102007,5.0,22422234055
hao.1233_,5.0,22422234055
hkasnq,5.0,22422234055
n*****3,5.0,22422234055
m*****0,5.0,22422234055
c*****o,5.0,22422234055
h*****1,4.0,22422234055
rubylewlew,5.0,22422234055
halinh_ngyen,5.0,22422234055
92cradp4u4,5.0,22422234055
limbng974,5.0,22422234055
m*****u,5.0,22422234055
vz237tbhti,5.0,22422234055
phonghuynh543,5.0,22422234055
tran.ngocc,5.0,22422234055
h*****6,5.0,22422234055
yp3p3w9clj,5.0,22422234055
n*****6,5.0,22422234055
cuthimi2003,5.0,22422234055
uahello,5.0,22422234055
pkaphng,5.0,22422234055
s*****2,5.0,22422234055
ngochanh2302_,5.0,22422234055
b*****7,5.0,22422234055
minhanh003003,5.0,22422234055
nzwo31x8fn,5.0,22422234055
p*****2,5.0,22422234055
huynhttram,5.0,22422234055
thuthaov,5.0,22422234055
puuyen_nguyen04,5.0,22422234055
chungbn172,5.0,22422234055
k*****4,4.0,22422234055
sushispa_hang_chinh_hang_2021,5.0,21292722754
winisme268,5.0,21292722754
btinnguyn125,5.0,21292722754
ngochai1002,5.0,21292722754
thuctrinh2768299,5.0,21292722754
ngocdiep2408423,5.0,21292722754
b*****3,5.0,21292722754
mugenminh,5.0,21292722754
chnggthm,5.0,21292722754
huynhhaiyenn86,5.0,21292722754
tranngockhanh554581,5.0,21292722754
quockhanh_bmt_2003.com.vn,5.0,21292722754
cnzz5uwij_,5.0,21292722754
huynhdat_2k4,5.0,21292722754
botrn412,5.0,21292722754
phantnlc722,5.0,21292722754
cavabg0703,5.0,21292722754
nguyendat012,5.0,21292722754
diepthudayne,5.0,21292722754
xuanx12,5.0,21292722754
t*****2,5.0,21292722754
thuha6548217,5.0,21292722754
nhatha3225039,5.0,21292722754
ngocmai7886397,5.0,21292722754
tdaa69,5.0,21292722754
ngocchi7180145,5.0,21292722754
bang.phuoc123,5.0,21292722754
m*****y,5.0,21292722754
m1l_s7bycs,5.0,21292722754
huuduc1284554,5.0,21292722754
hiennhi1811623,5.0,21292722754
z*****k,5.0,21292722754
phanhai3470696,5.0,21292722754
minhthien3561488,5.0,21292722754
c*****h,5.0,21292722754
trankha3000591,5.0,21292722754
diemmy8821753,5.0,21292722754
ngochoa4037796,5.0,21292722754
trungdung8632477,5.0,21292722754
giaphuc6754350,5.0,21292722754
maimy6194416,5.0,21292722754
ducthien9673788,5.0,21292722754
a*****8,5.0,21292722754
x.tho,5.0,21292722754
c*****2,5.0,21292722754
truongbao8572544,5.0,21292722754
dinhnguyen8153501,5.0,21292722754
pqc23,5.0,21292722754
hau0866,5.0,21292722754
linhhlinhh321,5.0,21292722754
n*****u,5.0,21292722754
quinquinn_0904,5.0,21292722754
trankha1663876,5.0,21292722754
truonghuythuan,5.0,21292722754
tranchivinh0906,5.0,21292722754
gianuy352,5.0,21292722754
hungduc299,5.0,21292722754
binsoma2006,5.0,21292722754
uyynnhiiiii,5.0,21292722754
quangkhai8904544,5.0,21292722754
uyynnhiiiii,5.0,21292722754
quangkhai8904544,5.0,21292722754
hoanghiep5157692,5.0,21292722754
phucdien8055290,5.0,21292722754
dungphan97,5.0,21292722754
7y6_wjqgq0,5.0,21292722754
hongan051097,5.0,21292722754
hk4qlrfpev,5.0,21292722754
thienan8623122,5.0,21292722754
huy_nguyen_van1906,5.0,21292722754
baotrong124,5.0,21292722754
yen.nguyen289,4.0,21292722754
20112003xx,5.0,21292722754
baoan2951936,5.0,21292722754
nhatdinh6870731,5.0,21292722754
thaithuy3148226,5.0,21292722754
bason8034977,5.0,21292722754
hungtq9999vn,5.0,21292722754
thnhlngc985,5.0,21292722754
huynhhongdiem320169,5.0,21292722754
khoianh328,5.0,21292722754
minhchau6004364,5.0,21292722754
khoang704,5.0,21292722754
s*****7,5.0,21292722754
t*****m,5.0,21292722754
thang_30082007,5.0,21292722754
thanh_nhan76,1.0,21292722754
kimtuyentnmt,5.0,21292722754
anhngoc4562853,5.0,21292722754
khanhan9444363,5.0,21292722754
s*****1,5.0,21292722754
catrc247,5.0,21292722754
nnnnnngduong05,4.0,21292722754
ninhtruc8609784,5.0,21292722754
ducuy6113662,5.0,21292722754
khoasm349,5.0,21292722754
giahan4792529,5.0,21292722754
nguyendieu7560800,5.0,21292722754
tranthanhtinh21,5.0,21292722754
tranquoctoan16,5.0,21292722754
vitcun218,5.0,21292722754
thanhbinh1419573,5.0,21292722754
linhchi6306906,5.0,21292722754
t*****5,5.0,21292722754
linhduycam,5.0,21292722754
caonhu4083293,5.0,21292722754
xuandong868,4.0,21292722754
wzuowtcf4r,5.0,21292722754
linhtuyt736,5.0,21292722754
khanhlene1,5.0,21292722754
hoangnhan7235703,5.0,21292722754
wzwzjw40nr,5.0,21292722754
minhthanh030597,5.0,21292722754
duy11a2maikhnh,5.0,21292722754
anthach4028796,5.0,21292722754
phuccute1245,5.0,21292722754
9kq0z5_k2s,5.0,21292722754
r5nm9hee72,5.0,21292722754
bmfu7aeti9,5.0,21292722754
h*****b,5.0,21292722754
atheriszz,5.0,21292722754
nobitv1902,5.0,21292722754
i_am_dat,5.0,21292722754
lundip416,5.0,21292722754
phungtuan5370198,5.0,21292722754
vienkim7045630,5.0,21292722754
langoc9912015,5.0,21292722754
wrtzcefpir,5.0,21292722754
bnhhthanh348,5.0,21292722754
baoan5820775,5.0,21292722754
phuthanhle,5.0,21292722754
hathanhnam14,5.0,21292722754
hoangdao_8818,5.0,21292722754
w9k6b54ki7,5.0,21292722754
conchocun115,5.0,21292722754
hghienxinhdep,5.0,21292722754
i4qh1hw0pb,4.0,21292722754
s40q091kp9,5.0,21292722754
2akvxl_s3b,5.0,21292722754
x50wecloim,5.0,21292722754
leroem08,5.0,21292722754
043a7i3jyw,4.0,21292722754
lngtrn314,5.0,21292722754
huy68857,5.0,21292722754
triudngl988,5.0,21292722754
thanhthientran577,5.0,21292722754
ngockhanhhihi,5.0,21292722754
nguyenvuhao18022008,1.0,21292722754
tatrang4970541,5.0,21292722754
j3bti_55b4,5.0,21292722754
famur99,5.0,21292722754
linhhungdr,5.0,21292722754
a*****i,5.0,21292722754
lmduy532,5.0,21292722754
hoang.tung_123,5.0,21292722754
trangkool189,5.0,21292722754
thanhdinh2403,5.0,21292722754
luongphuong148,5.0,21292722754
huyhuyhuy226,5.0,21292722754
h*****n,5.0,21292722754
lamthiennhuu,5.0,21292722754
anhben22446688,5.0,21292722754
bwjannie,5.0,21292722754
duocnguyen2004,5.0,21292722754
caotri1666,5.0,21292722754
flashbi244,5.0,21292722754
thailight,5.0,21292722754
trong_nghia068,5.0,21292722754
yafa1,5.0,21292722754
thutrang3595,5.0,21292722754
nhat252352,5.0,21292722754
t*****5,5.0,21292722754
minhketu2,5.0,21292722754
xiitrumm2005,5.0,21292722754
quyhoai206,5.0,21292722754
anhhuy199999,5.0,21292722754
leminhhieu200567,5.0,21292722754
2ap4xo8_23,5.0,21292722754
huynhquochuy29052004,5.0,21292722754
liemchill2001,5.0,21292722754
nguyenhu533,5.0,21292722754
namle14988,5.0,21292722754
chungtoci,5.0,21292722754
hoangphong_3654,5.0,21292722754
amozy4h70p,5.0,21292722754
thanhhau061,5.0,21292722754
phucbali,5.0,21292722754
hongthinhk6,5.0,21292722754
dokgo1208,5.0,21292722754
depzaivuitinh,5.0,21292722754
k_supper,5.0,21292722754
lam2.01,5.0,21292722754
eirlysduynduyn,5.0,21292722754
beo28072k5,5.0,21292722754
huyquang911,5.0,21292722754
tuanbaos,5.0,21292722754
binhyen1410,3.0,21292722754
vinhson1411,5.0,21292722754
luc1901,5.0,21292722754
tuongluucute26,5.0,21292722754
longvangia,5.0,21292722754
trshgs,5.0,21292722754
minhdep555,5.0,21292722754
khanhdang172005,5.0,21292722754
truongque123,5.0,21292722754
3fofz4ptb5,5.0,21292722754
anhhth878,5.0,21292722754
kimlanh2104,5.0,21292722754
huyhiul372,5.0,21292722754
ducthuyen1,5.0,21292722754
theanh.david,5.0,21292722754
kgav6slttt,5.0,21292722754
hoa12334445556,5.0,21292722754
qi_ttoo,5.0,21292722754
chucto123,5.0,21292722754
thanhpham091,5.0,21292722754
absyx2sb04,5.0,21292722754
minhtuyn061,5.0,21292722754
keybaochom12,5.0,21292722754
kimtuankiet1795,5.0,21292722754
thhgbvxhh,5.0,21292722754
minh_thuong2004,5.0,21292722754
daubaogiahuy,5.0,21292722754
gaminghoang112,5.0,21292722754
quan2040212,5.0,21292722754
khoatrng18,5.0,21292722754
khanhlm048,5.0,21292722754
linhduy760,5.0,21292722754
quanghuy404201,5.0,21292722754
aifmj6zzsk,5.0,21292722754
trnhuy509,5.0,21292722754
minhkhang290506,5.0,21292722754
c3v_q3ttg4,5.0,21292722754
duongnhutminh230305,5.0,21292722754
nguynminhtr820,5.0,21292722754
trngan595,5.0,21292722754
kimmloi0005,5.0,21292722754
tunthin299,5.0,21292722754
tureku,5.0,21292722754
hirosima1984,5.0,21292722754
hinphan350,5.0,21292722754
duytii578,5.0,21292722754
eym5leawem,5.0,21292722754
baonguyen1504,5.0,21292722754
t*****h,5.0,21292722754
vothi_tien05,5.0,21292722754
ctfvmj_c4z,5.0,21292722754
tntrung330,5.0,21292722754
wqh98o5c2b,5.0,21292722754
duck2006.duck,5.0,21292722754
vtlw6kksj5,5.0,21292722754
loyngo2,5.0,21292722754
duynguynkhnh757,5.0,21292722754
gty_8v84tn,5.0,21292722754
tanphiett,5.0,21292722754
my11_.ngan,5.0,21292722754
nghthanh420,5.0,21292722754
7l0i2cgnvh,5.0,21292722754
yiz64whb0x,5.0,21292722754
75ewwvf9zg,5.0,21292722754
madcxd,5.0,21292722754
bzmyl4b5ne,5.0,21292722754
tho8a2932,5.0,21292722754
x5s3fnslrx,5.0,21292722754
lchn4vz2a1,5.0,21292722754
o09oaeeab4,5.0,21292722754
djfox668,5.0,21292722754
87f835nnj7,5.0,21292722754
shshshdhhd,5.0,21292722754
hunggphann2005,5.0,21292722754
letruonggiang123,5.0,21292722754
dk08uccw62,5.0,21292722754
nguynhingtrng,5.0,21292722754
gy61p61sts,5.0,21292722754
phongng662,5.0,21292722754
sea_2312,5.0,21292722754
samvy034,5.0,21292722754
nguyenphuthinh,5.0,21292722754
r650pedxap,5.0,21292722754
a8wd2m2e_t,5.0,21292722754
phamminhgialuat,5.0,21292722754
ntkien111,5.0,21292722754
iltgcrykpg,5.0,21292722754
quikenbi2018,5.0,21292722754
huymoi1992,5.0,21292722754
trinhshin2003,5.0,21292722754
79du5vccy5,5.0,21292722754
hackertin,5.0,21292722754
abcd308,5.0,21292722754
tinvhong876,5.0,21292722754
v7hcfkb18y,5.0,21292722754
ngocthanh19924,5.0,21292722754
hkhang191,5.0,21292722754
nkmh4698,5.0,21292722754
oq__5qbaa_,5.0,21292722754
fcxktne2ln,5.0,21292722754
marciadaraujo018,5.0,21292722754
ucm6z_eets,5.0,21292722754
thitrang485,5.0,21292722754
bmbrd3d6_x,5.0,21292722754
thin_kim,5.0,21292722754
p*****5,5.0,21292722754
xs2jmff4m3,5.0,21292722754
khngl473,5.0,21292722754
kls22fy_qm,5.0,21292722754
oggytrng970,5.0,21292722754
nghaaminhh770,5.0,21292722754
m38pxpxh2t,5.0,21292722754
hiugia733,5.0,21292722754
dmx_honghuy,5.0,21292722754
ngnguyt793,5.0,21292722754
vinhtrng385,5.0,21292722754
tranthuthao2802,5.0,21292722754
g*****4,5.0,21292722754
kimngnnguyntin362,5.0,21292722754
tranquangvinh4,5.0,21292722754
doantran506,5.0,21292722754
bb6hloj1uc,5.0,21292722754
chibao4610,5.0,21292722754
enzogiang,5.0,21292722754
ety8c4brrb,5.0,21292722754
ph2893,5.0,21292722754
b0y_h0t_deptraj_dekcanaj,5.0,21292722754
amvshine,5.0,21292722754
ngket1214,5.0,21292722754
kimxuynphanth350,5.0,21292722754
luongggg.hhh,5.0,21292722754
hl4h6a6edj,4.0,21292722754
anh_tuan_1220h,4.0,21292722754
9ormkovws3,4.0,21292722754
hongminhth434,4.0,21292722754
bannitron,4.0,21292722754
myhoat9189,4.0,21292722754
uchihatrng,4.0,21292722754
l4tqonggas,4.0,21292722754
anhhuyen500,3.0,21292722754
7tp47haedm,3.0,21292722754
diiqung,3.0,21292722754
qunthanh820,5.0,21292722754
qunthanh820,5.0,21292722754
sakqz83qiy,5.0,21292722754
_hgnn7lx79,4.0,21292722754
h2jj3288wshhshs,5.0,21292722754
p*****3,5.0,21273018323
q*****5,5.0,21273018323
n*****0,5.0,21273018323
n*****y,5.0,21273018323
41f7ez6ajx,5.0,21273018323
n*****7,5.0,21273018323
rszl8znlqr,5.0,21273018323
metintinnguyen,5.0,21273018323
thanhtha2705,5.0,21273018323
lc66hcmkni,5.0,21273018323
anguyentruong184,5.0,21273018323
l8p21ym0jm,5.0,21273018323
m*****1,5.0,21273018323
vanly2005,5.0,21273018323
t*****2,5.0,21273018323
havanthang.deptrai,5.0,21273018323
n*****5,5.0,21273018323
n*****8,5.0,21273018323
